Entity,Code,Year,Annual CO2 emissions,Population,GDP per capita,Annual nitrous oxide emissions,Annual methane emissions,Annual greenhouse gas emissions,Per Capita CO2,GDP,Carbon emission intensity of economies,CO2 Global Share,Nitrous oxide per population,Methane per population
South Africa,ZAF,1959,94472870.0,16096459,4774.0,12840144.0,31457738.0,202121310.0,5.869170977293826,76844495266.0,0.0012294032210502358,,0.7976999164847374,1.9543266006517335
South Africa,ZAF,1960,97843510.0,16520438,4847.0,12777062.0,32587622.0,209734220.0,5.92257360246744,80074562986.0,0.0012219050139194224,1.0422557551033975,0.7734093974990252,1.972564044609471
South Africa,ZAF,1961,102119840.0,16989468,4929.0,13940320.0,32786356.0,202560770.0,6.010773262588328,83741087772.0,0.0012194711427446394,,0.8205271642408108,1.9298047472704856
South Africa,ZAF,1962,105669990.0,17503138,5067.0,14154149.0,33241306.0,199366190.0,6.037202586187688,88688400246.0,0.0011914747555136548,,0.8086635093661491,1.899162653005421
South Africa,ZAF,1963,109725150.0,18042222,5294.0,14351437.0,33644984.0,201286530.0,6.081576315821854,95515523268.0,0.0011487677211601537,,0.7954362273116914,1.8647915982853998
South Africa,ZAF,1964,119546024.0,18603100,5499.0,14330196.0,34068200.0,208004140.0,6.426134568969688,102298446900.0,0.0011686005762810852,,0.7703122597846596,1.831318436174616
South Africa,ZAF,1965,128140050.0,19187198,5673.0,14490924.0,34822060.0,215827310.0,6.678413909107521,108848974254.0,0.0011772279057125897,,0.7552391964683952,1.8148590534167626
South Africa,ZAF,1966,128234880.0,19789772,5762.0,14055683.0,33605690.0,216933060.0,6.479856362165264,114028666264.0,0.001124584582118234,,0.7102498704886544,1.698134268550441
South Africa,ZAF,1967,133760120.0,20410682,5993.0,14644816.0,34033110.0,225893070.0,6.553437067903953,122321217226.0,0.0010935152791429923,,0.7175074306679218,1.6674166007779652
South Africa,ZAF,1968,137953740.0,21050540,6087.0,14880059.0,34858612.0,230109330.0,6.553453735628635,128134636980.0,0.0010766311377737202,,0.7068730303355638,1.6559485884922667
South Africa,ZAF,1969,143142850.0,21704214,6290.0,15300867.0,35513170.0,236312720.0,6.595163962168821,136519506060.0,0.0010485157332541847,,0.7049721772923913,1.6362338668426324
South Africa,ZAF,1970,149618180.0,22368306,6448.0,15273584.0,39524620.0,245758530.0,6.68884715722326,144230837088.0,0.0010373522266165106,1.0042353985403842,0.6828225615296929,1.7669921003405444
South Africa,ZAF,1971,168403490.0,23031448,6591.0,14774541.0,38994356.0,262940480.0,7.311893286084314,151800273768.0,0.0011093754037451546,,0.641494229976335,1.6930918108145003
South Africa,ZAF,1972,171553580.0,23698512,6550.0,15167758.0,39124844.0,265124270.0,7.23900217870219,155225253600.0,0.001105191172320945,,0.6400299731898779,1.6509409535923605
South Africa,ZAF,1973,173352220.0,24382514,6655.0,15343921.0,40482224.0,266832060.0,7.109694266965252,162265630670.0,0.0010683237065312174,,0.6293002025960079,1.660297375405998
South Africa,ZAF,1974,176544290.0,25077016,6853.0,15778717.0,41594360.0,270874900.0,7.040083636745297,171852790648.0,0.0010272995238209976,,0.6292103095519818,1.6586646513285312
South Africa,ZAF,1975,185001220.0,25777966,6808.0,16536538.0,42896390.0,279425340.0,7.176719063094427,175496392528.0,0.0010541596743675716,,0.6414989452620118,1.6640719442333038
South Africa,ZAF,1976,192905020.0,26480298,6802.0,16686673.0,44149110.0,285861900.0,7.284850797373957,180118986996.0,0.0010709865917927018,,0.6301542754541508,1.6672436994477933
South Africa,ZAF,1977,199734600.0,27199844,6623.0,17241976.0,46217796.0,291553730.0,7.343225939089945,180144566812.0,0.0011087461783315634,,0.6338998120724516,1.6991934218446252
South Africa,ZAF,1978,201875890.0,27943454,6653.0,17371200.0,47891324.0,292590980.0,7.224442976877518,185907799462.0,0.001085892526210359,,0.6216554331472408,1.7138655801104616
South Africa,ZAF,1979,218667170.0,28697016,6746.0,18209066.0,51396736.0,311295100.0,7.619857409564814,193590069936.0,0.001129537119710171,,0.6345282032110935,1.791013253782205
South Africa,ZAF,1980,228197800.0,29463546,6998.0,18209706.0,52534960.0,321268400.0,7.745089474294778,206185894908.0,0.0011067575699192308,1.1701693372372857,0.6180419016774152,1.7830494672976567
South Africa,ZAF,1981,257075260.0,30232564,7141.0,18486668.0,54094390.0,352226530.0,8.503256951676345,215890739524.0,0.001190765572283482,,0.611481976851186,1.789275630078878
South Africa,ZAF,1982,280433300.0,31022418,6891.0,18147814.0,56658612.0,377052770.0,9.039698323966881,213775482438.0,0.0013118122658492065,,0.5849903124895035,1.826376396578758
South Africa,ZAF,1983,291902080.0,31865176,6554.0,17206176.0,57830244.0,389520930.0,9.160535626729317,208844363504.0,0.0013977014993483852,,0.5399680202613663,1.8148415059750493
South Africa,ZAF,1984,315593000.0,32768206,6672.0,17185056.0,60065080.0,416659140.0,9.63107348629339,218629470432.0,0.0014435062179696328,,0.5244429920881235,1.8330292479240395
South Africa,ZAF,1985,323861340.0,33752964,6385.0,16607734.0,61406216.0,432494100.0,9.595048897039087,215512675140.0,0.0015027484568581185,,0.49203779555478444,1.8192836635028555
South Africa,ZAF,1986,330497100.0,34877840,6236.0,16432964.0,61978652.0,437353570.0,9.47584770157785,217498210240.0,0.0015195394005095976,,0.4711577322448867,1.7770209393700986
South Africa,ZAF,1987,328664700.0,36119330,6212.0,16839370.0,63095348.0,439865570.0,9.099412973607206,224373277960.0,0.0014648121335491318,,0.46621490487226647,1.7468582058415811
South Africa,ZAF,1988,342654700.0,37393850,6319.0,16862022.0,64235424.0,459085300.0,9.16339718964482,236291738150.0,0.0014501340702080742,,0.45093035352069927,1.717807179522836
South Africa,ZAF,1989,340711040.0,38668684,6306.0,17301512.0,66248830.0,460620480.0,8.811032720948042,243844721304.0,0.0013972459119803427,,0.447429553071938,1.713242426352032
South Africa,ZAF,1990,312930240.0,39877570,6111.0,18372770.0,68602070.0,439305280.0,7.847274545565339,243691830270.0,0.0012841228187801242,1.3750654290369584,0.46072942759551294,1.7203172109032723
South Africa,ZAF,1991,326026700.0,40910964,6034.9004,18406300.0,69245470.0,458806750.0,7.9691766735195975,246893593007.98563,0.001320515028469997,,0.4499111778446482,1.6925895464110794
South Africa,ZAF,1992,301325400.0,41760756,5901.9844,19909894.0,68347450.0,435785800.0,7.215515926004787,246471330444.20642,0.0012225576072354219,,0.47676086132157186,1.6366430243743673
South Africa,ZAF,1993,320345300.0,42525444,5965.9116,19983030.0,70064770.0,453848160.0,7.533026580510247,253703039654.75043,0.0012626782100677199,,0.46990761577939083,1.6475964366180398
South Africa,ZAF,1994,338573400.0,43267980,6172.9736,19872058.0,70078776.0,471600640.0,7.8250336623063985,267092098265.328,0.0012676279163588839,,0.4592786166583233,1.6196451972105006
South Africa,ZAF,1995,361578340.0,43986090,6406.428,20022064.0,72182720.0,498948030.0,8.220288277498636,281793718586.52,0.0012831312983613702,,0.45519081145880436,1.641035154522714
South Africa,ZAF,1996,363609380.0,44661610,6725.791,22046984.0,73186880.0,501565470.0,8.141430190268554,300384654583.51,0.0012104792120761045,,0.4936450790735041,1.6386977540666356
South Africa,ZAF,1997,385016900.0,45285052,6950.4717,22250570.0,76731710.0,524168830.0,8.502074812677701,314752472359.0284,0.0012232370952143727,,0.49134469360883143,1.694415852718906
South Africa,ZAF,1998,377016480.0,45852172,7024.2954,22174200.0,78752344.0,517135600.0,8.222434479221617,322079200859.6088,0.0011705707136436226,,0.48360195455953536,1.7175270126789195
South Africa,ZAF,1999,374686880.0,46364680,7234.2856,21365552.0,78601736.0,509962940.0,8.081299817015884,335415336872.60803,0.0011170833256867662,,0.46081525851143584,1.6952934000622888
South Africa,ZAF,2000,378055420.0,46813270,7582.7783,20131628.0,81677200.0,512205150.0,8.075817391094448,354974647908.041,0.001065020902839062,1.4852715466085122,0.4300410545984077,1.744744599127555
South Africa,ZAF,2001,371370000.0,47229710,7839.6255,20142162.0,81306270.0,502215940.0,7.863059078702791,370263238873.605,0.001002989119659197,,0.42647227772518614,1.7215068650643843
South Africa,ZAF,2002,356304770.0,47661516,8171.2065,21564698.0,81552984.0,484789570.0,7.475733042146624,389452089339.054,0.0009148872987295847,,0.45245514221578687,1.7110866553216646
South Africa,ZAF,2003,404116500.0,48104044,8451.452,20734170.0,83526090.0,530702750.0,8.400884133566816,406549018871.88794,0.0009940166652507541,,0.4310275867866743,1.7363631631469487
South Africa,ZAF,2004,449024130.0,48556064,8877.921,20782400.0,84583460.0,575897660.0,9.247539709973196,431076900262.94403,0.001041633475897476,,0.4280083328006158,1.7419752144654888
South Africa,ZAF,2005,415930600.0,49017156,9393.693,20905358.0,86203890.0,540504900.0,8.485408659776182,460452115197.108,0.0009033091309005076,,0.4264906352379971,1.7586473193181587
South Africa,ZAF,2006,446555200.0,49491764,9978.471,19864066.0,86102390.0,571403460.0,9.02281842287941,493852131812.844,0.0009042285559460373,,0.401361042617111,1.7397316854578067
South Africa,ZAF,2007,464886800.0,49996096,10576.291,20356402.0,87439864.0,592456450.0,9.298462023914828,528773260159.936,0.0008791798584130134,,0.40715983103960757,1.7489338367539737
South Africa,ZAF,2008,494999700.0,50565816,10977.146,19773748.0,88867440.0,619139650.0,9.78921609808492,555068344841.136,0.0008917815339328565,,0.391049716274726,1.7574608110744223
South Africa,ZAF,2009,480403100.0,51170780,10873.046,19705606.0,88528520.0,600349800.0,9.388230939610457,556382244795.88,0.0008634407450874812,,0.3850948920458121,1.7300600069023766
South Africa,ZAF,2010,462806940.0,51784930,11318.6045,19895040.0,89035690.0,578516100.0,8.93709695079244,586133141730.1849,0.0007895935360929382,1.38713022017185,0.3841859011878552,1.719335914908063
South Africa,ZAF,2011,465774750.0,52443320,11838.0,19784168.0,89071670.0,579625860.0,8.881488624289995,620824022160.0,0.0007502524602373708,,0.37724857999074046,1.698436902926817
South Africa,ZAF,2012,458954200.0,53145036,11992.0,20237980.0,91249040.0,574056400.0,8.635880875120678,637315271712.0,0.0007201368308139325,,0.3808065912308348,1.7169814317182888
South Africa,ZAF,2013,458628200.0,53873610,12171.0,19845542.0,91311304.0,571861300.0,8.513040058017275,655695707310.0,0.0006994528024005648,,0.36837223271282543,1.6949171217596148
South Africa,ZAF,2014,471866000.0,54729556,12242.0,20198614.0,92338024.0,585135400.0,8.621776504088578,669999224552.0,0.0007042784270616384,,0.36906226683074134,1.6871692509254048
South Africa,ZAF,2015,446221020.0,55876504,12246.0,18912770.0,90982950.0,556446500.0,7.985843566734239,684263667984.0,0.0006521185339485742,,0.33847446862459396,1.6282863723900838
South Africa,ZAF,2016,456972860.0,56422270,12139.0,18232270.0,91007090.0,566517570.0,8.09915765530171,684909935530.0,0.000667201388524731,1.2863709489224102,0.3231396042732772,1.6129639945362
South Africa,ZAF,2017,439380130.0,56641210,12189.357,19641236.0,91401980.0,549971460.0,7.757251831307983,690419929601.97,0.0006363954908620678,1.2172294963946464,0.3467658265068843,1.6137010491124748
South Africa,ZAF,2018,435237200.0,57339630,12165.795,19289578.0,91368856.0,545834560.0,7.590512879137867,697582183955.85,0.0006239224710869999,1.1818583949442942,0.33640918157302374,1.593467833678034
South Korea,KOR,1950,2183685.0,20104016,998.0888,2097184.5,16293833.0,57910864.0,0.10861934252340429,20065593204.6208,0.00010882733332285091,0.03637491354714562,0.10431669473402727,0.8104765236955641
South Korea,KOR,1951,2923842.0,20116896,990.77,2108399.8,16326519.0,58523936.0,0.14534260156238815,19931217049.92,0.0001466966112845445,,0.10480741164044392,0.8115824131118439
South Korea,KOR,1952,3462331.0,20393376,1038.041,2123444.2,16387911.0,58992300.0,0.16977723551019705,21169160416.416,0.00016355542363952582,,0.10412421170482024,0.8035899009560752
South Korea,KOR,1953,4693406.0,20862402,1316.691,2141658.2,16645517.0,60108370.0,0.22496958883258025,27469336951.782,0.0001708598211976692,,0.10265635759487331,0.7978715490191398
South Korea,KOR,1954,5158674.0,21432886,1372.6798,2162383.0,16869882.0,60073710.0,0.2406896579396727,29420489667.902798,0.0001753429007549122,,0.10089089262174025,0.7871026794991585
South Korea,KOR,1955,6444738.0,22075012,1411.3336,2184958.5,17369230.0,60648150.0,0.2919472025655071,31155206156.003197,0.00020685910302532806,,0.09897881369215111,0.7868276583496308
South Korea,KOR,1956,7554990.0,22763458,1381.9828,2208726.2,17848176.0,60416904.0,0.33189113885948257,31458707424.5224,0.00024015576667052774,,0.09702946713983439,0.7840713831791286
South Korea,KOR,1957,8214302.0,23494054,1466.7677,2233026.5,18317256.0,59053652.0,0.3496332306037945,34460319549.255806,0.00023836987315973375,,0.09504645303020075,0.7796549714238334
South Korea,KOR,1958,9008587.0,24256850,1517.8839,2257200.0,18768384.0,57037852.0,0.37138321752412207,36819082079.715004,0.00024467168900343565,,0.09305412697856481,0.7737354190671913
South Korea,KOR,1959,11221376.0,25036094,1555.7272,2280587.8,19533464.0,53944652.0,0.4482079353113149,38949332417.5568,0.00028810188271524397,,0.09109199701838473,0.7802121209482598
South Korea,KOR,1960,12540118.0,25817530,1547.6918,2302530.2,20185356.0,52810616.0,0.48572105852109015,39957579477.254,0.00031383577694285786,0.13358075722319962,0.08918475934762156,0.7818469078955268
South Korea,KOR,1961,14448706.0,26552230,1605.8468,2822253.8,20208502.0,51732424.0,0.5441616768158456,42638813578.364,0.0003388627587736549,,0.10629065054046308,0.761084925823556
South Korea,KOR,1962,17261588.0,27234476,1620.4902,2816649.8,20955298.0,52477428.0,0.633813846831494,44133201460.1352,0.0003911247638717556,,0.10342221381457825,0.7694401023173716
South Korea,KOR,1963,21083172.0,27905876,1720.8241,2882979.2,21778074.0,59239956.0,0.7555101298378879,48021103952.4116,0.00043903971930535373,,0.10331082959015514,0.7804117670414646
South Korea,KOR,1964,22195154.0,28555858,1834.9778,2784909.0,22202736.0,60263280.0,0.7772539700960832,52399365489.9524,0.00042357677029993674,,0.09752496317918376,0.777519484793628
South Korea,KOR,1965,24978308.0,29179406,1917.4283,2977396.0,22507256.0,61064136.0,0.856025239170393,55949418841.5898,0.0004464444585335436,,0.10203758088838409,0.7713404446958242
South Korea,KOR,1966,29982234.0,29838228,2093.888,3242014.5,23001754.0,64738696.0,1.0048262249353412,62477907550.464,0.00047988537349435186,,0.10865305071065212,0.7708820376330658
South Korea,KOR,1967,35113236.0,30540604,2232.0535,3469949.5,22719070.0,67860820.0,1.149723037566644,68168262050.314,0.0005150965411745928,,0.11361757940347218,0.7438972064861585
South Korea,KOR,1968,37197144.0,31229640,2468.4836,3487711.8,20945974.0,65746720.0,1.1910846234538726,77089854173.904,0.0004825167254317074,,0.111679539053284,0.6707081477724367
South Korea,KOR,1969,42468220.0,31912022,2764.1533,3766665.2,21015040.0,68837656.0,1.3307906343258349,88209720920.9726,0.00048144603062566575,,0.11803279654294549,0.6585305061521955
South Korea,KOR,1970,53716350.0,32601146,2974.8074,4275058.5,23025620.0,81249080.0,1.6476828759332571,96982130369.28041,0.0005538788413438991,0.3605434857607864,0.1311321540659951,0.706282533748967
South Korea,KOR,1971,58533736.0,33288372,3221.6746,4224497.0,23290480.0,84693030.0,1.758383858483677,107244302547.75119,0.0005457980947187147,,0.12690608600504705,0.6996581268678445
South Korea,KOR,1972,60247064.0,33976860,3387.8904,4459169.5,23558908.0,86066740.0,1.7731792755422366,115109877816.14401,0.0005233874376639328,,0.1312413654469542,0.6933809657513967
South Korea,KOR,1973,72974630.0,34659716,3822.046,4876701.5,24996450.0,99794456.0,2.105459548485625,132471028898.93599,0.0005508723726730723,,0.14070229254042357,0.7211960421141362
South Korea,KOR,1974,75550510.0,35319340,4112.601,5278076.5,26645694.0,104274390.0,2.139069133228424,145254353003.34,0.000520125617152849,,0.14943870695205516,0.7544221947522236
South Korea,KOR,1975,81665790.0,35930700,4362.007,5510154.5,27435686.0,110849930.0,2.2728694403393197,156729964914.9,0.0005210604752214565,,0.1533550557044533,0.7635722654999764
South Korea,KOR,1976,93104550.0,36456330,4855.941,4948476.0,27210076.0,121061720.0,2.553865131240583,177029787556.53,0.0005259258980371843,,0.1357370859875363,0.7463745253567762
South Korea,KOR,1977,105459704.0,36911304,5367.795,5243841.5,28305602.0,134172664.0,2.8571113066067784,198132313054.68,0.0005322690800611384,,0.14206600503737282,0.7668545657449545
South Korea,KOR,1978,113119300.0,37329988,5856.4966,6038687.0,28889408.0,142417040.0,3.0302527822939562,218622947800.0408,0.000517417321183787,,0.16176503994590086,0.7738927748918644
South Korea,KOR,1979,132874240.0,37737924,6265.886,6110450.5,29669020.0,162290560.0,3.520973755737067,236461529660.664,0.0005619275160347742,,0.16191803502492613,0.7861858007875578
South Korea,KOR,1980,134524430.0,38170500,6064.04,5893106.0,30135172.0,163957500.0,3.5243035852294313,231467438820.0,0.0005811807945246784,0.6898241924125632,0.15438901769691254,0.7894885317195216
South Korea,KOR,1981,139589740.0,38731908,6398.851,6048682.0,30875532.0,169320290.0,3.6039985430100683,247839708237.70798,0.0005632258889932065,,0.15616793265129103,0.7971601089210477
South Korea,KOR,1982,140781900.0,39403428,6821.475,5474751.0,31307000.0,169392930.0,3.572833815372612,268789499016.30002,0.0005237626488952333,,0.1389409824952286,0.7945247809403791
South Korea,KOR,1983,149133600.0,40053744,7611.734,6233975.0,32729440.0,179120220.0,3.7233373239715117,304878445032.096,0.0004891575722393231,,0.15564025675102933,0.8171380932578987
South Korea,KOR,1984,160700450.0,40664360,8303.519,6771540.0,34684932.0,192850370.0,3.9518745653441982,337657285882.84,0.00047592768383431145,,0.16652272407582464,0.8529565447482759
South Korea,KOR,1985,168757680.0,41232700,8859.355,7075530.5,36276524.0,202107000.0,4.092811773180024,365295126908.5,0.0004619762695117223,,0.1715999801128716,0.8797998675808278
South Korea,KOR,1986,176297250.0,41808708,9756.205,7297416.0,37539660.0,210740770.0,4.216759101955507,407894326033.14,0.00043221304820424607,,0.17454296841701017,0.8978909369789662
South Korea,KOR,1987,185358380.0,42405260,10864.974,7441873.0,37614476.0,219300590.0,4.371117639651308,460732047363.24,0.0004023127565377798,,0.17549410143930258,0.887023826761114
South Korea,KOR,1988,210953460.0,42988456,12039.945,7732654.0,37596356.0,244630960.0,4.907211833800218,517578645874.92,0.00040757759556212414,,0.17987745361219765,0.8745686516398729
South Korea,KOR,1989,223510380.0,43567516,12759.489,8235114.0,36216000.0,255161920.0,5.130207102006917,555899241159.324,0.00040206994982376783,,0.18901958973286428,0.8312615298058306
South Korea,KOR,1990,250510830.0,44120040,13874.0,9053903.0,35414416.0,281324640.0,5.67793750866953,612121434960.0,0.0004092502168566765,1.1007845772027482,0.20521067070655422,0.8026832251285357
South Korea,KOR,1991,275688220.0,44487412,15056.16,9656335.0,34878604.0,306226700.0,6.196993882224482,669809593057.92,0.0004115919253132593,,0.21705769263449176,0.7840106320412614
South Korea,KOR,1992,299905440.0,44703708,15712.002,11280090.0,33937476.0,330918880.0,6.708737449698804,702384749503.416,0.00042698170797704857,,0.2523300751696034,0.7591646760040577
South Korea,KOR,1993,330173950.0,44932856,16503.434,11719785.0,33866420.0,362020160.0,7.348163001256808,741546423427.504,0.00044525054611402743,,0.2608288464904167,0.7537117159879622
South Korea,KOR,1994,355694820.0,45165784,17720.395,12281311.0,33539002.0,387762940.0,7.87531596927444,800355532964.68,0.0004444210170977814,,0.27191625855537016,0.7425754416219145
South Korea,KOR,1995,383665470.0,45393416,19089.299,12962843.0,33603764.0,416504300.0,8.452007004716279,866528490655.3839,0.00044276151810060074,,0.285566589656967,0.7402783698851834
South Korea,KOR,1996,421058340.0,45660164,20204.56,13481852.0,34716916.0,455639260.0,9.221568717974819,922543523147.8401,0.0004564102716404029,,0.29526508051964073,0.7603327048934823
South Korea,KOR,1997,444989600.0,45962390,21055.945,15172630.0,35529940.0,481891100.0,9.68160271909272,967781555908.5499,0.0004598037617923451,,0.3301096831561631,0.7730220295332771
South Korea,KOR,1998,378052400.0,46250260,19624.691,16398861.0,35509120.0,416293700.0,8.174059994473545,907647061169.6599,0.0004165191693705417,,0.3545679743205768,0.7677604406980632
South Korea,KOR,1999,410537150.0,46520450,21540.693,15420320.0,35378816.0,449440480.0,8.824874866859629,1002082731671.85,0.0004096838883902031,,0.33147400766759566,0.7605002961063361
South Korea,KOR,2000,439980670.0,46788588,23108.018,14198362.0,37166304.0,479571700.0,9.403589396628083,1081191533698.584,0.00040694054317545037,1.7285581309976972,0.30345780043629444,0.7943454929650794
South Korea,KOR,2001,455630660.0,47064784,23804.438,15056307.0,36964030.0,495730750.0,9.680925338996563,1120350732711.3918,0.00040668573393736764,,0.3199060044554757,0.7853861604889125
South Korea,KOR,2002,476064900.0,47320664,25250.637,12154149.0,35436490.0,511918500.0,10.060401941950772,1194876909262.968,0.0003984217088048421,,0.2568465438270266,0.7488586804276457
South Korea,KOR,2003,485212800.0,47539740,25679.246,11559112.0,35783456.0,521514500.0,10.206467262967783,1220784678236.04,0.0003974597721042036,,0.24314630244086316,0.7527061780312639
South Korea,KOR,2004,491389440.0,47727290,26646.504,12303452.0,36379636.0,529385860.0,10.295775016767136,1271765423894.1602,0.00038638370785027315,,0.2577865200391642,0.7622397165227692
South Korea,KOR,2005,498688300.0,47889576,27443.283,12787979.0,36878296.0,538425150.0,10.413295369330479,1314247186918.008,0.00037944787324936587,,0.26703053290762063,0.770069377937278
South Korea,KOR,2006,503478180.0,48049348,28516.484,12124572.0,37601796.0,543201860.0,10.478356126705403,1370198463452.4321,0.0003674490910837887,,0.25233582774109653,0.7825662067256355
South Korea,KOR,2007,521708740.0,48220600,29716.57,12048007.0,37926044.0,562083100.0,10.819208802876778,1432950835342.0,0.00036407999990836017,,0.24985186828865671,0.7865112420832591
South Korea,KOR,2008,532650750.0,48398630,30117.729,11497798.0,35329020.0,570403100.0,11.005492304224314,1457656822311.27,0.00036541574247594543,,0.23756453436801828,0.7299590918172684
South Korea,KOR,2009,537819840.0,48588024,29967.562,11540101.0,35984920.0,576856600.0,11.06897946703904,1456064621677.488,0.0003693653646912965,,0.2375091648098305,0.7406129543362373
South Korea,KOR,2010,594339140.0,48813036,31537.773,11966019.0,36566160.0,634370800.0,12.175828194746993,1539454448808.8281,0.0003860712737943479,1.781360024819308,0.24513982289485128,0.7491064477120415
South Korea,KOR,2011,623442800.0,49169880,32225.0,12040007.0,36789210.0,665127230.0,12.679363870727364,1584499383000.0,0.00039346358016221453,,0.24486549489240161,0.7482062189291493
South Korea,KOR,2012,627943040.0,49634188,32791.0,12200183.0,37669110.0,670520960.0,12.65142163703776,1627554658708.0,0.000385819939527241,,0.24580200647182945,0.7589347487663141
South Korea,KOR,2013,634580700.0,50098228,33588.0,12043745.0,37903704.0,676833700.0,12.666729449991724,1682699282064.0,0.0003771206814931441,,0.24040261463938406,0.7565877180326618
South Korea,KOR,2014,629366460.0,50558044,34493.0,11662938.0,38357070.0,671997440.0,12.448394166514827,1743898611692.0,0.00036089624464427064,,0.23068412219428425,0.7586739312937028
South Korea,KOR,2015,634177300.0,50994396,35269.0,11927193.0,38932908.0,677623900.0,12.436215540233087,1798521352524.0,0.00035261038136133964,,0.23389223004033619,0.7634742452876586
South Korea,KOR,2016,637914050.0,51309984,36103.0,12371858.0,38944370.0,681157300.0,12.432552113054644,1852444352352.0,0.00034436340783465763,1.7957173689252308,0.24111989588614957,0.7590017958298331
South Korea,KOR,2017,654537300.0,51511640,37093.215,12423212.0,39656084.0,698042800.0,12.706590199807266,1910732337522.5999,0.0003425583411900874,1.8132866136903176,0.24117290771561534,0.7698470481623183
South Korea,KOR,2018,670168700.0,51676900,37927.61,12594072.0,40042620.0,714219400.0,12.968438509275904,1959981309209.0,0.0003419260667697201,1.8197996497631732,0.2437079623584232,0.7748649783558998
Turkey,TUR,1950,9488155.0,20977698,2079.0,11191896.0,23156770.0,72928984.0,0.45229724443549524,43612634142.0,0.00021755519212866535,0.15804972688227353,0.5335140204611584,1.1038756492728612
Turkey,TUR,1951,10184316.0,21519608,2299.0,11490126.0,23976534.0,79017800.0,0.4732575054341139,49473578792.0,0.00020585363437760498,,0.5339375141034167,1.1141715034957886
Turkey,TUR,1952,10473534.0,22094504,2522.0,11843919.0,24779000.0,82502904.0,0.47403345193899804,55722339088.0,0.00018795933859595482,,0.5360572475399312,1.1215006229603526
Turkey,TUR,1953,12964756.0,22690584,2745.0,12236197.0,25841574.0,90320610.0,0.5713716315102335,62285653080.0,0.00020814995683432914,,0.5392632027452444,1.1388677347396612
Turkey,TUR,1954,13433034.0,23267966,2609.0,12649884.0,26740202.0,93090480.0,0.5773187909935918,60706123294.0,0.0002212797205801425,,0.5436609285057404,1.1492281706101857
Turkey,TUR,1955,13619423.0,23821346,2754.0,13067903.0,27605744.0,97528270.0,0.5717318828247573,65603986884.0,0.00020760053842583777,,0.548579538704488,1.1588658340296976
Turkey,TUR,1956,14358958.0,24473658,2777.0,13473175.0,28600668.0,103051096.0,0.5867107401762336,67963348266.0,0.0002112750234700157,,0.5505174175433848,1.1686306967270688
Turkey,TUR,1957,15969929.0,25238754,2920.0,13848625.0,29679838.0,109267730.0,0.6327542556181657,73697161680.0,0.00021669666288293344,,0.5487047815434946,1.1759628862819456
Turkey,TUR,1958,16034868.0,26007696,2973.0,14177175.0,30676340.0,114187370.0,0.6165431955218178,77320880208.0,0.00020738082594073926,,0.5451146076146076,1.1795100957808797
Turkey,TUR,1959,17191804.0,26768164,3030.0,14441748.0,31619646.0,118445250.0,0.6422481571765625,81107536920.0,0.0002119630881770833,,0.539512086073591,1.1812407455363767
Turkey,TUR,1960,16798536.0,27510982,3041.0,14621736.0,32591906.0,106099330.0,0.6106120094150038,83660896262.0,0.00020079316324071153,0.17894258723252676,0.531487243894093,1.1846871187658805
Turkey,TUR,1961,17340838.0,28255008,3022.0,15643834.0,32526724.0,111164840.0,0.613726175550897,85386634176.0,0.00020308609382888718,,0.5536658846460069,1.1511843847292487
Turkey,TUR,1962,21604546.0,29033646,3142.0,15526345.0,32763898.0,136054420.0,0.7441210104993359,91223715732.0,0.00023683036616783444,,0.5347707621702076,1.1284803155621586
Turkey,TUR,1963,22639942.0,29827882,3374.0,15859140.0,32944150.0,125242970.0,0.7590194302096274,100639273868.0,0.00022496130118838985,,0.5316884383544229,1.1044750009403952
Turkey,TUR,1964,26302962.0,30612824,3453.0,15916051.0,33432646.0,126715610.0,0.8592138379654226,105706081272.0,0.0002488311143832675,,0.519914497270817,1.0921124428115485
Turkey,TUR,1965,27352956.0,31374540,3481.0,16548250.0,34403490.0,133875360.0,0.8718201446140724,109214773740.0,0.00025045106136572034,,0.5274419959623312,1.0965416544752529
Turkey,TUR,1966,31505760.0,32172782,3824.0,17136694.0,35369610.0,131900540.0,0.9792675063039311,123028718368.0,0.00025608459892885227,,0.5326457003314168,1.09936436333047
Turkey,TUR,1967,33479114.0,33026492,3929.0,18144622.0,36461828.0,148688130.0,1.0137048161215547,129761087068.0,0.0002580058071065296,,0.5493959818681318,1.1040175868511861
Turkey,TUR,1968,36265490.0,33884076,4122.0,18985370.0,37247644.0,178065120.0,1.070281214101869,139670161272.0,0.00025965094956377217,,0.5603036069214341,1.0992669240855202
Turkey,TUR,1969,38752696.0,34721988,4267.0,19598424.0,37111036.0,157176130.0,1.1160851734641462,148158722796.0,0.00026156202799722196,,0.564438418675797,1.068805046531322
Turkey,TUR,1970,42579228.0,35540988,4398.0,18647876.0,36733132.0,162080240.0,1.1980316360366796,156309265224.0,0.00027240373716159153,0.28579125879035483,0.5246864831107115,1.0335427929015366
Turkey,TUR,1971,47638156.0,36359956,4715.0,19001184.0,36384220.0,175729540.0,1.310181893509442,171437192540.0,0.0002778752690369973,,0.522585450873483,1.0006673275402203
Turkey,TUR,1972,53721840.0,37188036,4929.0,19605670.0,37209976.0,162944900.0,1.444600085898594,183299829444.0,0.0002930817784334741,,0.5272036952959818,1.0005899746897093
